"","key","state","city","population","fips_code","latitude","longitude","area","urban_area","date","retail_traffic","density_log"
"1248","US_MN_27009","MN","Benton County",40135,27009,45.7,-94,1070,NA,2020-10-04,10,1.57413948962758
"1249","US_NC_37163","NC","Sampson County",63263,37163,34.99,-78.37,2454,NA,2020-10-04,10,1.4112752243919
"1250","US_NM_35039","NM","Rio Arriba County",39235,35039,36.51,-106.7,15171,NA,2020-10-04,10,0.412659448593042
"1251","US_OH_39015","OH","Brown County",43523,39015,38.93,-83.87,1283,NA,2020-10-04,10,1.53049216686256
"1252","US_OH_39031","OH","Coshocton County",36536,39031,40.3,-81.92,1470,NA,2020-10-04,10,1.39540366385077
"1253","US_OK_40097","OK","Mayes County",40988,40097,36.3,-95.24,1770,NA,2020-10-04,10,1.36468346117268
"1254","US_PA_42107","PA","Schuylkill County",142580,42107,40.7,-76.21,2027,NA,2020-10-04,10,1.84720486168396
"1255","US_TN_47051","TN","Franklin County",41623,47051,35.15,-86.1,1491,NA,2020-10-04,10,1.44585573555792
"1256","US_VA_51093","VA","Isle of Wight County",36571,51093,36.91,-76.71,940,NA,2020-10-04,10,1.59000898227961
"1257","US_WI_55021","WI","Columbia County",57244,55021,43.47,-89.33,2061,NA,2020-10-04,10,1.44365198126856
"1258","US_AR_05033","AR","Crawford County",62894,5033,35.566667,-94.25,1565,NA,2020-10-04,11,1.60409487445023
"1259","US_IL_17141","IL","Ogle County",50993,17141,42.04,-89.32,1977,NA,2020-10-04,11,1.41150389364654
"1260","US_IN_18041","IN","Fayette County",23154,18041,39.64,-85.18,557,NA,2020-10-04,11,1.61877083378131
"1261","US_MI_26005","MI","Allegan County",116368,26005,42.56,-86.25,4748,NA,2020-10-04,11,1.38932285994481
"1262","US_MO_29091","MO","Howell County",40074,29091,36.77,-91.89,2404,NA,2020-10-04,11,1.22192823051768
"1263","US_MO_29101","MO","Johnson County",53735,29101,38.75,-93.81,2158,NA,2020-10-04,11,1.39620581286612
"1264","US_MO_29127","MO","Marion County",28585,29127,39.81,-91.62,1150,NA,2020-10-04,11,1.39544035619668
"1265","US_NC_37089","NC","Henderson County",115216,37089,35.34,-82.48,971,NA,2020-10-04,11,2.07429356366882
"1266","US_NC_37113","NC","Macon County",34581,37113,35.15,-83.42,1345,NA,2020-10-04,11,1.41011526354113
"1267","US_NE_31185","NE","York County",13762,31185,40.87,-97.6,576,NA,2020-10-04,11,1.37825907008716
"1268","US_NY_36107","NY","Tioga County",48609,36107,42.17,-76.3,1354,NA,2020-10-04,11,1.55509802237139
"1269","US_NY_36111","NY","Ulster County",178635,36111,41.89,-74.26,3006,NA,2020-10-04,11,1.77397757806462
"1270","US_OK_40111","OK","Okmulgee County",38819,40111,35.64,-95.97,1819,NA,2020-10-04,11,1.32921164445471
"1271","US_OK_40121","OK","Pittsburg County",44154,40121,34.93,-95.75,3569,NA,2020-10-04,11,1.09242350535403
"1272","US_OR_41011","OR","Coos County",63708,41011,43.18,-124.09,4678,NA,2020-10-04,11,1.13413375391565
"1273","US_TN_47071","TN","Hardin County",25738,47071,35.2,-88.19,1544,NA,2020-10-04,11,1.22192750054261
"1274","US_VA_51165","VA","Rockingham County",80397,51165,38.52,-78.88,2210,NA,2020-10-04,11,1.56084756974302
"1275","US_WV_54009","WV","Brooke County",22373,54009,40.27,-80.58,239,NA,2020-10-04,11,1.97132632168626
"1276","US_ID_16055","ID","Kootenai County",157320,16055,47.68,-116.7,3408,NA,2020-10-04,12,1.66428435164305
"1277","US_IL_17107","IL","Logan County",29034,17107,40.13,-89.36,1603,NA,2020-10-04,12,1.25797335013812
"1278","US_KY_21235","KY","Whitley County",36074,21235,36.76,-84.15,445,NA,2020-10-04,12,1.90883428996266
"1279","US_MO_29023","MO","Butler County",42618,29023,36.72,-90.4,1810,NA,2020-10-04,12,1.37191449018651
"1280","US_MS_28073","MS","Lamar County",61536,28073,31.21,-89.51,1296,NA,2020-10-04,12,1.67652426102381
"1281","US_NC_37031","NC","Carteret County",68921,37031,34.733333,-76.766667,3472,NA,2020-10-04,12,1.29777185365475
"1282","US_NC_37111","NC","McDowell County",45083,37111,35.68,-82.05,1156,NA,2020-10-04,12,1.59105497391279
"1283","US_NY_36099","NY","Seneca County",34246,36099,42.79,-76.83,842,NA,2020-10-04,12,1.60929776084335
"1284","US_OH_39021","OH","Champaign County",38851,39021,40.14,-83.77,1113,NA,2020-10-04,12,1.5429070374095
"1285","US_OH_39029","OH","Columbiana County",103062,39029,40.77,-80.78,1386,NA,2020-10-04,12,1.87133533576054
"1286","US_OH_39129","OH","Pickaway County",57740,39129,39.64,-83.03,1313,NA,2020-10-04,12,1.64321205345522
"1287","US_OH_39167","OH","Washington County",60491,39167,39.46,-81.49,640,NA,2020-10-04,12,1.97551079007202
"1288","US_OK_40087","OK","McClain County",39306,40087,35,-97.44,1503,NA,2020-10-04,12,1.41749986922868
"1289","US_OR_41019","OR","Douglas County",109197,41019,43.29,-123.18,13297,NA,2020-10-04,12,0.914457038281899
"1290","US_OR_41035","OR","Klamath County",66810,41035,42.68,-121.65,15892,NA,2020-10-04,12,0.623662915370375
"1291","US_PA_42073","PA","Lawrence County",86546,42073,40.99,-80.33,940,NA,2020-10-04,12,1.96411914676802
"1292","US_PA_42083","PA","McKean County",41362,42083,41.811111,-78.444722,2549,NA,2020-10-04,12,1.21023169480917
"1293","US_PA_42085","PA","Mercer County",111473,42085,41.31,-80.25,1768,NA,2020-10-04,12,1.79968742849211
"1294","US_TN_47115","TN","Marion County",28406,47115,35.13,-85.61,1327,NA,2020-10-04,12,1.33053915984715
"1295","US_VA_51187","VA","Warren County",39409,51187,38.91,-78.21,217,NA,2020-10-04,12,2.2591356809716
"1296","US_WV_54051","WV","Marshall County",31252,54051,39.87,-80.67,809,NA,2020-10-04,12,1.58692929402527
"1297","US_AL_01071","AL","Jackson County",51828,1071,34.783333,-86,2918,NA,2020-10-04,13,1.24947916253769
"1298","US_FL_12091","FL","Okaloosa County",203478,12091,30.6875,-86.5925,2802,NA,2020-10-04,13,1.86104932931862
"1299","US_GA_13085","GA","Dawson County",24406,13085,34.44,-84.17,554,NA,2020-10-04,13,1.64398684220713
"1300","US_ID_16027","ID","Canyon County",216858,16027,43.63,-116.71,1563,NA,2020-10-04,13,2.14221647010161
"1301","US_ID_16083","ID","Twin Falls County",85374,16083,42.35,-114.66,4995,NA,2020-10-04,13,1.23279013719318
"1302","US_IL_17073","IL","Henry County",49219,17073,41.35,-90.14,2138,NA,2020-10-04,13,1.36212508486758
"1303","US_IN_18031","IN","Decatur County",26620,18031,39.3,-85.5,967,NA,2020-10-04,13,1.43978157705565
"1304","US_MN_27035","MN","Crow Wing County",64278,27035,46.49,-94.07,2995,NA,2020-10-04,13,1.33166552857076
"1305","US_MN_27147","MN","Steele County",36787,27147,44.02,-93.22,1119,NA,2020-10-04,13,1.51686428579395
"1306","US_OH_39131","OH","Pike County",28088,39131,39.08,-83.07,1150,NA,2020-10-04,13,1.38782297610368
"1307","US_OR_41061","OR","Union County",26383,41061,45.327222,-118.093333,5280,NA,2020-10-04,13,0.69869025493005
"1308","US_SC_45043","SC","Georgetown County",61826,45043,33.41,-79.3,2681,NA,2020-10-04,13,1.36287433557079
"1309","US_SD_46103","SD","Pennington County",110503,46103,44.01,-102.82,7211,NA,2020-10-04,13,1.18537857310057
"1310","US_TN_47021","TN","Cheatham County",40366,47021,36.27,-87.08,795,NA,2020-10-04,13,1.70564858721418
"1311","US_TN_47089","TN","Jefferson County",53730,47089,36.05,-83.45,814,NA,2020-10-04,13,1.81959243567949
"1312","US_VA_51099","VA","King George County",26337,51099,38.26,-77.15,486,NA,2020-10-04,13,1.7339300344824
"1313","US_WA_53009","WA","Clallam County",75637,53009,48.1125,-123.440833,6917,NA,2020-10-04,13,1.03881651935837
"1314","US_WI_55005","WI","Barron County",45141,55005,45.42,-91.85,2305,NA,2020-10-04,13,1.29190024596582
"1315","US_WI_55135","WI","Waupaca County",51118,55135,44.48,-88.97,765,NA,2020-10-04,13,1.82491241848743
"1316","US_CO_08029","CO","Delta County",30519,8029,38.86,-107.86,2975,NA,2020-10-04,14,1.01108332915284
"1317","US_CO_08043","CO","Fremont County",47548,8043,38.48,-105.44,3973,NA,2020-10-04,14,1.07801368897872
"1318","US_ID_16019","ID","Bonneville County",114488,16019,43.38,-111.6,4923,NA,2020-10-04,14,1.366530132939
"1319","US_IL_17055","IL","Franklin County",38995,17055,37.99,-88.92,1117,NA,2020-10-04,14,1.5429557515617
"1320","US_KS_20015","KS","Butler County",66845,20015,37.7833,-96.8333,3746,NA,2020-10-04,14,1.2515011545854
"1321","US_MI_26123","MI","Newaygo County",48320,26123,43.55,-85.8,2231,NA,2020-10-04,14,1.33562735532924
"1322","US_MO_29145","MO","Newton County",58191,29145,36.91,-94.33,1623,NA,2020-10-04,14,1.55453730068992
"1323","US_NV_32001","NV","Churchill County",24021,32001,39.6,-118.34,13010,NA,2020-10-04,14,0.266313786665246
"1324","US_OR_41065","OR","Wasco County",26296,41065,45.16,-121.16,6203,NA,2020-10-04,14,0.627287909908602
"1325","US_PA_42033","PA","Clearfield County",79799,42033,41,-78.47,2988,NA,2020-10-04,14,1.42661685588653
"1326","US_CO_08003","CO","Alamosa County",16108,8003,37.57,-105.78,1874,NA,2020-10-04,15,0.934272034383634
"1327","US_CO_08077","CO","Mesa County",151170,8077,39.02,-108.47,8653,NA,2020-10-04,15,1.2422989093604
"1328","US_GA_13187","GA","Lumpkin County",32801,13187,34.57,-84,738,NA,2020-10-04,15,1.64783072237223
"1329","US_GA_13225","GA","Peach County",26961,13225,32.56,-83.83,392,NA,2020-10-04,15,1.83744992938985
"1330","US_IA_19167","IA","Sioux County",34781,19167,43.081389,-96.179444,1959,NA,2020-10-04,15,1.24930762839532
"1331","US_KS_20059","KS","Franklin County",25631,20059,38.5833,-95.2833,1494,NA,2020-10-04,15,1.23441495314535
"1332","US_KS_20125","KS","Montgomery County",32390,20125,37.2,-95.7333,1687,NA,2020-10-04,15,1.28329586542105
"1333","US_MI_26107","MI","Mecosta County",43258,26107,43.64,-85.32,1479,NA,2020-10-04,15,1.4660982623026
"1334","US_MI_26117","MI","Montcalm County",63527,26117,43.31,-85.15,1967,NA,2020-10-04,15,1.50915398677105
"1335","US_MO_29009","MO","Barry County",35631,29009,36.71,-93.83,2048,NA,2020-10-04,15,1.24049805888774
"1336","US_NC_37047","NC","Columbus County",56047,37047,34.26,-78.67,2470,NA,2020-10-04,15,1.35585541802789
"1337","US_NC_37197","NC","Yadkin County",37588,37197,36.16,-80.67,338,NA,2020-10-04,15,2.04613251790566
"1338","US_NJ_34037","NJ","Sussex County",141197,34037,41.14,-74.69,1388,NA,2020-10-04,15,2.00743600327905
"1339","US_NY_36051","NY","Livingston County",63483,36051,42.73,-77.77,1659,NA,2020-10-04,15,1.58281105588738
"1340","US_TN_47029","TN","Cocke County",35528,47029,35.93,-83.12,1148,NA,2020-10-04,15,1.49062887210366
"1341","US_CA_06011","CA","Colusa County",21579,6011,39.18,-122.24,2995,NA,2020-10-04,16,0.857634488295118
"1342","US_CO_08085","CO","Montrose County",41753,8085,38.41,-108.27,5808,NA,2020-10-04,16,0.856661077795554
"1343","US_GA_13295","GA","Walker County",68999,13295,34.73,-85.3,447,NA,2020-10-04,16,2.18853527343678
"1344","US_IA_19099","IA","Jasper County",36995,19099,41.688056,-93.061389,1898,NA,2020-10-04,16,1.28984682356643
"1345","US_KY_21161","KY","Mason County",17192,21161,38.6,-83.83,639,NA,2020-10-04,16,1.42982554432499
"1346","US_MI_26087","MI","Lapeer County",88122,26087,43.09,-83.22,1717,NA,2020-10-04,16,1.71031405009388
"1347","US_MN_27085","MN","McLeod County",35876,27085,44.83,-94.27,1310,NA,2020-10-04,16,1.4375327196871
"1348","US_NY_36039","NY","Greene County",47442,36039,42.29,-74.13,1705,NA,2020-10-04,16,1.44443860585263
"1349","US_NY_36073","NY","Orleans County",40786,36073,43.37,-78.23,2117,NA,2020-10-04,16,1.28479025688067
"1350","US_PA_42089","PA","Monroe County",167895,42089,41.06,-75.34,1599,NA,2020-10-04,16,2.02118929906994
"1351","US_PA_42123","PA","Warren County",39679,42123,41.81,-79.27,899,NA,2020-10-04,16,1.64480102668958
"1352","US_RI_44005","RI","Newport County",82952,44005,41.541954,-71.275848,813,NA,2020-10-04,16,2.00873631587533
"1353","US_SD_46029","SD","Codington County",28125,46029,44.98,-97.18,1857,NA,2020-10-04,16,1.18028062737964
"1354","US_SD_46135","SD","Yankton County",22682,46135,43.01,-97.39,532,NA,2020-10-04,16,1.62976971381067
"1355","US_VA_51137","VA","Orange County",35870,51137,38.24,-78.01,889,NA,2020-10-04,16,1.60582961570575
"1356","US_AZ_04017","AZ","Navajo County",109079,4017,35.497778,-110.289722,25795,NA,2020-10-04,17,0.626205615611121
"1357","US_CO_08067","CO","La Plata County",55563,8067,37.29,-107.85,4403,NA,2020-10-04,17,1.101037000999
"1358","US_IA_19111","IA","Lee County",34216,19111,40.642778,-91.474444,1395,NA,2020-10-04,17,1.38965502963914
"1359","US_ID_16005","ID","Bannock County",85482,16005,42.67,-112.22,2972,NA,2020-10-04,17,1.45882586959679
"1360","US_IL_17083","IL","Jersey County",21912,17083,39.09,-90.36,976,NA,2020-10-04,17,1.35123220157921
"1361","US_MA_25011","MA","Franklin County",70605,25011,42.58707,-72.573944,1877,NA,2020-10-04,17,1.57537118474093
"1362","US_MD_24019","MD","Dorchester County",32105,24019,38.42,-76.08,2546,NA,2020-10-04,17,1.10071427493488
"1363","US_MN_27005","MN","Becker County",34082,27005,46.93,-95.67,3743,NA,2020-10-04,17,0.959305244997789
"1364","US_MN_27025","MN","Chisago County",55257,27025,45.5,-92.91,1146,NA,2020-10-04,17,1.68320268497567
"1365","US_MS_28047","MS","Harrison County",204966,28047,30.42,-89.09,2528,NA,2020-10-04,17,1.90890475614288
"1366","US_MT_30029","MT","Flathead County",100091,30029,48.29,-114.02,13614,NA,2020-10-04,17,0.866409281999338
"1367","US_NC_37039","NC","Cherokee County",27954,37039,35.14,-84.06,1209,NA,2020-10-04,17,1.36401765997109
"1368","US_OK_40037","OK","Creek County",71890,40037,35.9,-96.37,2512,NA,2020-10-04,17,1.45664884854638
"1369","US_PA_42025","PA","Carbon County",63828,42025,40.92,-75.7,1003,NA,2020-10-04,17,1.80371030334779
"1370","US_SD_46083","SD","Lincoln County",56681,46083,43.28,-96.72,1499,NA,2020-10-04,17,1.57763587087695
"1371","US_VA_51117","VA","Mecklenburg County",30693,51117,36.68,-78.37,1759,NA,2020-10-04,17,1.2417734999281
"1372","US_WA_53037","WA","Kittitas County",46176,53037,47.12,-120.68,6043,NA,2020-10-04,17,0.883163715164944
"1373","US_AK_02090","AK","Fairbanks North Star",99675,2090,64.833333,-146.416667,19280,NA,2020-10-04,18,0.71347921476762
"1374","US_AK_02170","AK","Matanuska-Susitna",106232,2170,62.4,-149.58,65423,NA,2020-10-04,18,0.210524902887724
"1375","US_CA_06015","CA","Del Norte County",27351,6015,41.74,-123.96,3185,NA,2020-10-04,18,0.933863772847899
"1376","US_CA_06033","CA","Lake County",64111,6033,39.09,-122.76,3443,NA,2020-10-04,18,1.26999552833434
"1377","US_CT_09005","CT","Litchfield County",181667,9005,41.79,-73.24,2446,NA,2020-10-04,18,1.87081959172659
"1378","US_DE_10005","DE","Sussex County",224348,10005,38.68,-75.34,3097,NA,2020-10-04,18,1.85998099691509
"1379","US_FL_12005","FL","Bay County",184736,12005,30.24,-85.63,2676,NA,2020-10-04,18,1.83906542672275
"1380","US_IA_19127","IA","Marshall County",40078,19127,42.034167,-93.001111,1484,NA,2020-10-04,18,1.43147213999413
"1381","US_IL_17027","IL","Clinton County",37645,17027,38.61,-89.42,1304,NA,2020-10-04,18,1.46042971008078
"1382","US_KS_20079","KS","Harvey County",34373,20079,38.123889,-97.645278,1400,NA,2020-10-04,18,1.3900894023824
"1383","US_MI_26159","MI","Van Buren County",75303,26159,42.27,-86.31,2824,NA,2020-10-04,18,1.42594758604527
"1384","US_MO_29105","MO","Laclede County",35418,29105,37.66,-92.59,1989,NA,2020-10-04,18,1.2505892504804
"1385","US_NC_37153","NC","Richmond County",44827,37153,35,-79.75,1242,NA,2020-10-04,18,1.55741807929465
"1386","US_NC_37175","NC","Transylvania County",33767,37175,35.2,-82.8,986,NA,2020-10-04,18,1.53461556288932
"1387","US_NY_36033","NY","Franklin County",50465,36033,44.6,-74.31,4396,NA,2020-10-04,18,1.05993259383781
"1388","US_OK_40071","OK","Kay County",44403,40071,36.81,-97.14,2448,NA,2020-10-04,18,1.25860089987153
"1389","US_OK_40079","OK","Le Flore County",50020,40079,34.9,-94.7,4165,NA,2020-10-04,18,1.07952868165168
"1390","US_OK_40113","OK","Osage County",47346,40113,36.63,-96.4,5967,NA,2020-10-04,18,0.89952725592164
"1391","US_OK_40135","OK","Sequoyah County",41742,40135,35.5,-94.75,1852,NA,2020-10-04,18,1.35293227139538
"1392","US_TN_47019","TN","Carter County",56510,47019,36.3,-82.116667,900,NA,2020-10-04,18,1.79788279785857
"1393","US_TN_47073","TN","Hawkins County",56620,47073,36.44,-82.95,1294,NA,2020-10-04,18,1.6410355886964
"1394","US_VA_51109","VA","Louisa County",35912,51109,37.99,-77.96,1323,NA,2020-10-04,18,1.4336797482061
"1395","US_WA_53027","WA","Grays Harbor County",72490,53027,47.15,-123.83,5761,NA,2020-10-04,18,1.09978022452571
"1396","US_IN_18011","IN","Boone County",65723,18011,40.05,-86.47,1096,NA,2020-10-04,19,1.77790682492553
"1397","US_NY_36113","NY","Warren County",64365,36113,43.56,-73.84,2413,NA,2020-10-04,19,1.42609245167957
"1398","US_PA_42103","PA","Pike County",55397,42103,41.33,-75.03,1468,NA,2020-10-04,19,1.57676019075987
"1399","US_TN_47013","TN","Campbell County",39791,47013,36.41,-84.15,1290,NA,2020-10-04,19,1.48919514337402
"1400","US_WI_55095","WI","Polk County",43397,55095,45.46,-92.44,2477,NA,2020-10-04,19,1.24353370153316
"1401","US_IL_17105","IL","Livingston County",36124,17105,40.89,-88.56,2708,NA,2020-10-04,20,1.12514717359252
"1402","US_IL_17117","IL","Macoupin County",45505,17117,39.26,-89.92,2247,NA,2020-10-04,20,1.30645604628428
"1403","US_IN_18071","IN","Jackson County",43955,18071,38.91,-86.04,1331,NA,2020-10-04,20,1.51883022891576
"1404","US_MD_24023","MD","Garrett County",29242,24023,39.283333,-79.366667,1699,NA,2020-10-04,20,1.23581369390582
"1405","US_MI_26033","MI","Chippewa County",37679,26033,46.32,-84.52,6988,NA,2020-10-04,20,0.731746471794953
"1406","US_MI_26103","MI","Marquette County",66493,26103,46.66,-87.6,8871,NA,2020-10-04,20,0.874803348442471
"1407","US_MN_27015","MN","Brown County",25172,27015,44.23,-94.72,1602,NA,2020-10-04,20,1.19625521132723
"1408","US_MN_27017","MN","Carlton County",35509,27017,46.59,-92.68,2267,NA,2020-10-04,20,1.19488692180064
"1409","US_MO_29037","MO","Cass County",103477,29037,38.65,-94.35,1820,NA,2020-10-04,20,1.75477244119808
"1410","US_NY_36053","NY","Madison County",70942,36053,42.91,-75.67,1713,NA,2020-10-04,20,1.61714606499224
"1411","US_OK_40089","OK","McCurtain County",33031,40089,34.11,-94.77,4924,NA,2020-10-04,20,0.826603677718778
"1412","US_TN_47143","TN","Rhea County",32671,47143,35.61,-84.92,871,NA,2020-10-04,20,1.5741442726369
"1413","US_VT_50025","VT","Windham County",42851,50025,42.99868,-72.668716,2066,NA,2020-10-04,20,1.31683064418447
"1414","US_WY_56013","WY","Fremont County",39818,56013,43.03,-108.63,23998,NA,2020-10-04,20,0.219904393264791
"1415","US_GA_13291","GA","Union County",23376,13291,34.83,-83.99,852,NA,2020-10-04,21,1.43833060382352
"1416","US_MI_26041","MI","Delta County",35890,26041,45.78,-86.87,5158,NA,2020-10-04,21,0.842492120531321
"1417","US_MI_26055","MI","Grand Traverse County",91791,26055,44.73,-85.55,1557,NA,2020-10-04,21,1.77051148865545
"1418","US_MN_27141","MN","Sherburne County",94476,27141,45.44,-93.77,1168,NA,2020-10-04,21,1.90787865471326
"1419","US_NC_37087","NC","Haywood County",61005,37087,35.55,-82.98,1436,NA,2020-10-04,21,1.62821099155399
"1420","US_OR_41027","OR","Hood River County",23398,41027,45.5175,-121.649444,840,NA,2020-10-04,21,1.44489945057539
"1421","US_OR_41033","OR","Josephine County",86584,41033,42.36,-123.56,4252,NA,2020-10-04,21,1.30884438958753
"1422","US_TX_48171","TX","Gillespie County",26483,48171,30.31,-98.95,2749,NA,2020-10-04,21,0.983792440684294
"1423","US_AK_02122","AK","Kenai Peninsula Borough",58558,2122,60.416667,-151.25,64114,NA,2020-10-04,22,-0.0393666375356526
"1424","US_CA_06093","CA","Siskiyou County",43622,6093,41.583333,-122.5,16440,NA,2020-10-04,22,0.423803760213152
"1425","US_GA_13227","GA","Pickens County",31541,13227,34.46,-84.46,603,NA,2020-10-04,22,1.7185581462756
"1426","US_IA_19125","IA","Marion County",33091,19125,41.331111,-93.102222,1478,NA,2020-10-04,22,1.35003545754709
"1427","US_NC_37099","NC","Jackson County",43224,37099,35.29,-83.14,1281,NA,2020-10-04,22,1.52817582478645
"1428","US_VA_51001","VA","Accomack County",32685,51001,37.76,-75.76,3393,NA,2020-10-04,22,0.983764629656819
"1429","US_WA_53007","WA","Chelan County",76298,53007,47.88,-120.64,7754,NA,2020-10-04,22,0.992987357268645
"1430","US_WI_55115","WI","Shawano County",40846,55115,44.79,-88.76,2355,NA,2020-10-04,22,1.23915862154588
"1431","US_GA_13157","GA","Jackson County",67644,13157,34.13,-83.56,888,NA,2020-10-04,23,1.88181631508921
"1432","US_MN_27049","MN","Goodhue County",46307,27049,44.41,-92.72,2021,NA,2020-10-04,23,1.3600803326125
"1433","US_SC_45033","SC","Dillon County",30496,45033,34.39,-79.38,1053,NA,2020-10-04,23,1.46181450777275
"1434","US_VA_51127","VA","New Kent County",21638,51127,37.51,-77,579,NA,2020-10-04,23,1.57253855273
"1435","US_VA_51163","VA","Rockbridge County",22668,51163,37.81,-79.45,1557,NA,2020-10-04,23,1.16312459140134
"1436","US_WA_53001","WA","Adams County",19651,53001,46.99,-118.56,4998,NA,2020-10-04,23,0.594588403859006
"1437","US_WY_56039","WY","Teton County",23384,56039,43.92,-110.57,10934,NA,2020-10-04,23,0.330139732793842
"1438","US_AZ_04007","AZ","Gila County",53578,4007,33.791111,-110.836389,12421,NA,2020-10-04,24,0.634829936120214
"1439","US_IN_18181","IN","White County",24163,18181,40.75,-86.86,1318,NA,2020-10-04,24,1.26323544363818
"1440","US_ME_23031","ME","York County",204282,23031,43.445782,-70.663216,1270,NA,2020-10-04,24,2.20642638015976
"1441","US_MN_27111","MN","Otter Tail County",58219,27111,46.41,-95.71,5762,NA,2020-10-04,24,1.00449148755325
"1442","US_MO_29159","MO","Pettis County",42445,29159,38.73,-93.28,1778,NA,2020-10-04,24,1.37789478128373
"1443","US_PA_42115","PA","Susquehanna County",40934,42115,41.82,-75.8,2156,NA,2020-10-04,24,1.27843542871322
"1444","US_KS_20121","KS","Miami County",33429,20121,38.5833,-94.85,1528,NA,2020-10-04,25,1.3400000309985
"1445","US_MA_25001","MA","Barnstable County",213581,25001,41.698997,-70.301811,3382,NA,2020-10-04,25,1.80038901231309
"1446","US_NY_36075","NY","Oswego County",118427,36075,43.47,-76.2,3399,NA,2020-10-04,25,1.54209956326177
"1447","US_NY_36115","NY","Washington County",61559,36115,43.323151,-73.428187,2191,NA,2020-10-04,25,1.44864917872529
"1448","US_ME_23025","ME","Somerset County",50351,23025,45.132915,-69.853996,10607,NA,2020-10-04,26,0.676415531463369
"1449","US_ID_16067","ID","Minidoka County",20722,16067,NA,NA,1976,NA,2020-10-04,27,1.02064472911532
"1450","US_MI_26165","MI","Wexford County",33234,26165,44.34,-85.58,1491,NA,2020-10-04,27,1.34810497207733
"1451","US_PA_42121","PA","Venango County",51790,42121,41.4,-79.76,1769,NA,2020-10-04,27,1.46651807810817
"1452","US_GA_13111","GA","Fannin County",25332,13111,34.86,-84.32,1014,NA,2020-10-04,28,1.39763152435796
"1453","US_ME_23003","ME","Aroostook County",67609,23003,46.637363,-68.261665,17686,NA,2020-10-04,28,0.58237489168514
"1454","US_MO_29225","MO","Webster County",38745,29225,37.28,-92.87,594,NA,2020-10-04,28,1.8144292202478
"1455","US_OK_40115","OK","Ottawa County",31368,40115,36.84,-94.81,1255,NA,2020-10-04,28,1.39784310347509
"1456","US_WA_53065","WA","Stevens County",44636,53065,48.4,-117.85,6580,NA,2020-10-04,28,0.831459375295791
"1457","US_IA_19187","IA","Webster County",36637,19187,42.426111,-94.188611,718,NA,2020-10-04,29,1.70779546025168
"1458","US_ME_23013","ME","Knox County",39759,23013,44.119938,-69.127899,2958,NA,2020-10-04,29,1.1284372830276
"1459","US_MO_29027","MO","Callaway County",44982,29027,38.84,-91.92,2194,NA,2020-10-04,29,1.31180213799106
"1460","US_NY_36043","NY","Herkimer County",62163,36043,43.41,-74.96,3777,NA,2020-10-04,29,1.21638498061795
"1461","US_PA_42009","PA","Bedford County",48356,42009,40.01,-78.49,2635,NA,2020-10-04,29,1.26366974936111
"1462","US_SC_45051","SC","Horry County",332655,45051,33.91,-78.98,3250,NA,2020-10-04,29,2.01011069455335
"1463","US_GA_13123","GA","Gilmer County",30443,13123,34.69,-84.46,1118,NA,2020-10-04,30,1.43504564412919
"1464","US_KY_21081","KY","Grant County",24973,21081,38.64,-84.61,675,NA,2020-10-04,30,1.56816694433751
"1465","US_PA_42127","PA","Wayne County",51192,42127,41.65,-75.31,751,NA,2020-10-04,30,1.83356216015687
"1466","US_ID_16039","ID","Elmore County",26881,16039,43.34,-115.47,8030,NA,2020-10-04,31,0.52472987559134
"1467","US_MN_27097","MN","Morrison County",33084,27097,45.966667,-94.366667,2987,NA,2020-10-04,31,1.04438278954927
"1468","US_VT_50003","VT","Bennington County",35675,50003,43.029419,-73.107956,1755,NA,2020-10-04,31,1.30808686098484
"1469","US_FL_12131","FL","Walton County",68021,12131,30.61,-86.17,1240,NA,2020-10-04,32,1.73922132719321
"1470","US_NH_33001","NH","Belknap County",60872,33001,43.515202,-71.436073,1214,NA,2020-10-04,32,1.70019888435326
"1471","US_NH_33009","NH","Grafton County",89853,33009,43.896069,-71.89463,4533,NA,2020-10-04,32,1.29714686279471
"1472","US_OR_41041","OR","Lincoln County",48757,41041,44.64,-123.91,3092,NA,2020-10-04,32,1.19779749054485
"1473","US_ID_16017","ID","Bonner County",43654,16017,48.29,-116.6,4972,NA,2020-10-04,33,0.94349292413926
"1474","US_OR_41007","OR","Clatsop County",39101,41007,46.01,-123.71,2809,NA,2020-10-04,33,1.14363612532801
"1475","US_OR_41031","OR","Jefferson County",23652,41031,44.63,-121.17,4639,NA,2020-10-04,33,0.707443497808309
"1476","US_GA_13311","GA","White County",29445,13311,34.683333,-83.75,242,NA,2020-10-04,34,2.08519619267526
"1477","US_VT_50027","VT","Windsor County",55224,50027,43.55827,-72.53299,977,NA,2020-10-04,34,1.75223329666148
"1478","US_WA_53047","WA","Okanogan County",41915,53047,48.55,-119.75,13766,NA,2020-10-04,35,0.483561705277021
"1479","US_NY_36095","NY","Schoharie County",31255,36095,42.59,-74.44,1622,NA,2020-10-04,36,1.28486865336368
"1480","US_OR_41015","OR","Curry County",22630,41015,42.48,-124.136667,5150,NA,2020-10-04,36,0.642877324913538
"1481","US_MI_26105","MI","Mason County",28996,26105,44.02,-86.5,3216,NA,2020-10-04,37,0.955022051003784
"1482","US_SD_46081","SD","Lawrence County",25677,46081,44.36,-103.79,2073,NA,2020-10-04,37,1.09294497900254
